id,name,district,region,ig_address,game_x,game_y,real_life,real_lat,real_lng,tags,ingame_photo,reallife_photo
L2080,?,,Hamlet,"?, Hamlet",-2713.843391339755,-3283.067735134469,,,,l4 residential,landmarks/Hamlet/L2080_unnamed_ingame.jpg,
L2081,?,,Hamlet,"?, Hamlet",-2694.4844508018805,-3283.067735134469,,,,l4 residential,landmarks/Hamlet/L2081_unnamed_ingame.jpg,
L2082,?,,Hamlet,"?, Hamlet",-2675.1255102640057,-3284.0356821613627,,,,residential,landmarks/Hamlet/L2082_unnamed_ingame.jpg,
L2083,?,,Hamlet,"?, Hamlet",-2655.766569726131,-3285.003629188256,,,,l4 residential,landmarks/Hamlet/L2083_unnamed_ingame.jpg,
L2084,?,,Hamlet,"?, Hamlet",-2636.407629188256,-3285.97157621515,,,,l4 residential,landmarks/Hamlet/L2084_unnamed_ingame.jpg,
L2085,?,,Hamlet,"?, Hamlet",-2747.721735134469,-3220.151364322725,,,,l4 residential,landmarks/Hamlet/L2085_unnamed_ingame.jpg,
L2086,?,,Hamlet,"?, Hamlet",-2729.330470268937,-3220.151523242044,,,,l4 residential,landmarks/Hamlet/L2086_unnamed_ingame.jpg,
L2087,?,,Hamlet,"?, Hamlet",-2709.971529731062,-3222.087417295831,,,,l4 residential,landmarks/Hamlet/L2087_unnamed_ingame.jpg,
L2088,?,,Hamlet,"?, Hamlet",-2691.580788107575,-3224.0235232420437,,,,l4 residential,landmarks/Hamlet/L2088_unnamed_ingame.jpg,
L2089,?,,Hamlet,"?, Hamlet",-2671.253900542806,-3225.959417295831,,,,l4 residential,landmarks/Hamlet/L2089_unnamed_ingame.jpg,
L2090,?,,Hamlet,"?, Hamlet",-2777.5660000000003,-3119.6969999999997,,,,l4,landmarks/Hamlet/L2090_unnamed_ingame.jpg,
L2091,?,,Hamlet,"?, Hamlet",-2743.446,-3120.1005,,,,l4,landmarks/Hamlet/L2091_unnamed_ingame.jpg,
L2092,?,,Hamlet,"?, Hamlet",-2759.9860000000003,-3093.0425,,,,,landmarks/Hamlet/L2092_unnamed_ingame.jpg,
L2093,?,,Hamlet,"?, Hamlet",-2531.8487895710186,-3192.4917715729307,,,,,,
L2094,?,,Hamlet,"?, Hamlet",-2528.800789571019,-3152.8645611439497,,,,,,
L2095,?,,Hamlet,"?, Hamlet",-2840.733719428025,-3532.8742104289813,,,,,,
L2096,?,,Hamlet,"?, Hamlet",-2958.598,-3433.299,,,,,,
L2097,?,,Hamlet,"?, Hamlet",-3180.101,-3377.415,,,,,,
L2098,?,,Hamlet,"?, Hamlet",-3224.715860446433,-3080.887217038694,,,,,,
L2099,?,,Hamlet,"?, Hamlet",-2220.6521592194495,-3190.367469086303,,,,l4 retail,landmarks/Hamlet/L2099_unnamed_ingame.jpg,
L2100,Bite,,Hamlet,"Bite, Hamlet",-2223.733,-3243.8925,"Subway, 1485 NE 1st Ave, Florida City, FL 33034, USA",25.4623555,-80.47460579999999,l4 restaurant,landmarks/Hamlet/L2100_Bite_ingame.jpg,landmarks/Hamlet/L2100_Bite_reallife.jpg
L2101,?,,Hamlet,"?, Hamlet",-2241.807745394857,-3382.0947453948575,,,,l4 utilities,landmarks/Hamlet/L2101_unnamed_ingame.jpg,
L2102,?,,Hamlet,"?, Hamlet",-2339.1458772852725,-3276.619791425875,,,,l4 restaurant,landmarks/Hamlet/L2102_unnamed_ingame.jpg,
L2103,?,,Bluegrass,"?, Bluegrass",-2276.095,-2084.61,,,,l4,landmarks/Bluegrass/L2103_unnamed_ingame.jpg,
L2104,Train Station,,Yorktown,"Train Station, Yorktown",-5375.382778858675,6895.675965229944,,,,transportation unconfirmed,,
L2105,?,,Port Gellhorn,"?, Port Gellhorn",-6818.46448185894,3899.5253974547663,,,,,landmarks/Port_Gellhorn/L2105_unnamed_ingame.jpg,
L2106,?,,Port Gellhorn,"?, Port Gellhorn",-6796.97677358693,3923.4924566812383,,,,,landmarks/Port_Gellhorn/L2106_unnamed_ingame.jpg,
L2107,?,,Port Gellhorn,"?, Port Gellhorn",-6792.8445219961595,3902.005574859547,,,,,landmarks/Port_Gellhorn/L2107_unnamed_ingame.jpg,
L2108,?,,Port Gellhorn,"?, Port Gellhorn",-6801.108198727384,3886.302192364299,,,,,landmarks/Port_Gellhorn/L2108_unnamed_ingame.jpg,
L2109,?,,Port Gellhorn,"?, Port Gellhorn",-6815.298,3871.236,,,,,landmarks/Port_Gellhorn/L2109_unnamed_ingame.jpg,
L2110,?,,Port Gellhorn,"?, Port Gellhorn",-6838.033,3890.332958740996,,,,,landmarks/Port_Gellhorn/L2110_unnamed_ingame.jpg,
L2111,?,,Port Gellhorn,"?, Port Gellhorn",-6835.3043669927965,3914.886733985594,,,,,landmarks/Port_Gellhorn/L2111_unnamed_ingame.jpg,
L2112,?,,Port Gellhorn,"?, Port Gellhorn",-6821.663,3932.165692726591,,,,,landmarks/Port_Gellhorn/L2112_unnamed_ingame.jpg,
L2113,?,,Port Gellhorn,"?, Port Gellhorn",-6809.840224755402,3952.1725504891956,,,,,landmarks/Port_Gellhorn/L2113_unnamed_ingame.jpg,
L2114,?,,Port Gellhorn,"?, Port Gellhorn",-6762.977,3893.492,,,,,landmarks/Port_Gellhorn/L2114_unnamed_ingame.jpg,
L2115,?,,Port Gellhorn,"?, Port Gellhorn",-6773.977,3866.492,,,,,,
L2116,?,,Port Gellhorn,"?, Port Gellhorn",-6795.977,3820.492,,,,,landmarks/Port_Gellhorn/L2116_unnamed_ingame.jpg,
L2117,?,,Port Gellhorn,"?, Port Gellhorn",-6858.977,3874.492,,,,,landmarks/Port_Gellhorn/L2117_unnamed_ingame.jpg,
L2118,?,,Catalan Key,"?, Catalan Key",-438.41746254398174,-1854.6270447531015,"7300 Crandon Blvd, Key Biscayne, FL 33149, USA",25.7085992,-80.15813299999999,,,landmarks/Catalan_Key/L2118_unnamed_reallife.jpg
L2119,?,,Dalton Island,"?, Dalton Island",1666.9120664199895,-1580.307333950027,"1 Fisher Island Dr, Miami Beach, FL 33109, USA",25.7635041,-80.13883840000001,,,
L2120,?,,Dalton Island,"?, Dalton Island",1690.5869647952845,-1145.5113274658809,"6000 Fisher Island Dr, Miami Beach, FL 33109, USA",25.7624111,-80.14249989999999,,,
L2121,?,,Dalton Island,"?, Dalton Island",1906.3399142900575,-1042.0351321488292,"Palazzo Della Luna, 6800 Fisher Island Dr, Miami Beach, FL 33109, USA",25.7639652,-80.1382448,,,
L2122,?,,Dalton Island,"?, Dalton Island",1816.425,-1052.981,"Fisher Island Club, 1 Fisher Island Dr, Miami Beach, FL 33109, USA",25.7634898,-80.1388022,,,
L2123,?,,Dalton Island,"?, Dalton Island",1792.9825293942083,-940.384457062192,"Fisher Island Ferry Terminal, 1 Fisher Island Dr, Miami Beach, FL 33109, USA",25.7635041,-80.13883840000001,,,
L2124,?,,Dalton Island,"?, Dalton Island",1366.6696515850608,-1048.6766085975103,"Aria Luxe Realty, Fisher Island Dr, Miami Beach, FL 33109, USA",25.762624,-80.14819539999999,,,
L2125,?,,Dalton Island,"?, Dalton Island",1377.6360429875508,-1167.9343914024898,"4521 Fisher Island Dr, Miami Beach, FL 33109, USA",25.763043,-80.1480134,,,
L2126,?,,Dalton Island,"?, Dalton Island",1875.303,-1352.5271259037493,,,,,,
L2127,?,,Dalton Island,"?, Dalton Island",1770.4012493975006,-1406.8186888556238,,,,,,
L2128,?,,Dalton Island,"?, Dalton Island",1758.3138157961303,-1542.01244738839,"QV46+X44 Fisher Island, Florida, USA",25.7573875,-80.1396719,,,
L2129,?,,Dalton Island,"?, Dalton Island",1761.6890000000003,-1563.9521579613001,"QV46+V54 Fisher Island, Florida, USA",25.7571375,-80.1395469,,,
L2130,?,,Dalton Island,"?, Dalton Island",1758.3134473883902,-1585.0479737574303,"QV46+P5F Fisher Island, Florida, USA",25.7568125,-80.1395781,,,
L2131,?,,Dalton Island,"?, Dalton Island",1729.826,-1607.718,"QV46+J48 Fisher Island, Florida, USA",25.7565375,-80.1396719,,,
L2132,?,,Dalton Island,"?, Dalton Island",1737.6467128619277,-1614.9805049832526,"QV46+J57 Fisher Island, Florida, USA",25.7565375,-80.1395781,,,
L2133,?,,Dalton Island,"?, Dalton Island",1686.252,-1625.595,"Fisher Island Beach Club Restaurant, 15211 Fisher Island Dr, Miami Beach, FL 33109, USA",25.7560586,-80.1400666,,,
L2134,?,,Dalton Island,"?, Dalton Island",1663.906435690361,-1646.823207878675,"QV45+8WR Miami, Florida, USA",25.7558625,-80.1402344,,,
L2135,?,,Fisher Island,"?, Fisher Island",1590.54,-1553.058,"2034 Fisher Island Dr, Miami, FL 33109, USA",25.756738,-80.1411398,,,
L2136,?,,Dalton Island,"?, Dalton Island",1620.04,-1495.058,"Fisher Island Club Health Center and Spa, Miami Beach, FL 33109, USA",25.7572592,-80.1410274,,,
L2137,?,,Dalton Island,"?, Dalton Island",1671.840679244858,-1458.731584908423,"Fisher Island Club Salon, Miami Beach, FL 33109, USA",25.7578812,-80.14059189999999,,,
L2138,?,,Dalton Island,"?, Dalton Island",1702.846037734574,-1470.006320755142,"QV55+4V7 Fisher Island, Florida, USA",25.7577875,-80.14032809999999,,,
L2139,?,,Dalton Island,"?, Dalton Island",1697.208641510284,-1505.239245285994,"QV45+XW6 Fisher Island, Florida, USA",25.7574125,-80.1402344,,,
L2140,?,,Gloriana Key,"?, Gloriana Key",437.2423731183417,-1421.3613587077439,"PRWW+8P2 Miami, Florida, USA",25.7457625,-80.1532344,,,
L2141,?,,Catalan Key,"?, Catalan Key",-482.1400169213972,-1801.832213735167,,,,,,
L2142,?,,Catalan Key,"?, Catalan Key",-321.90821279251224,-2054.4942275057824,,,,,,
L2143,?,,Catalan Key,"?, Catalan Key",-342.99394920666316,-1991.8420126404194,,,,,,
L2144,?,,Vice City International Airport,"?, Vice City International Airport",-1700.1581132055371,-1255.1767267002463,,,,,landmarks/Vice_City_International_Airport/L2144_unnamed_ingame.jpg,
L2145,?,,Vice Beach,"?, Vice Beach",1380.4857106047525,1655.9106051533463,"Sunset Harbour Yacht Club, 1928 Sunset Harbour Dr, Miami Beach, FL 33139, USA",25.7956057,-80.1449767,,landmarks/Vice_Beach/L2145_unnamed_ingame.jpg,landmarks/Vice_Beach/L2145_unnamed_reallife.jpg
L2146,?,Ocean Beach,Vice Beach,"?, Ocean Beach, Vice Beach",1656.8105,72.62049999999999,"800 1st St, Miami Beach, FL 33139, USA",25.769646,-80.1360459,,landmarks/Vice_Beach/L2146_unnamed_ingame.jpg,landmarks/Vice_Beach/L2146_unnamed_reallife.jpg
L2147,?,Little Cuba,Vice City,"?, Little Cuba, Vice City",-1088.357,58.391999999999996,"1434 SW 7th St, Miami, FL 33135, USA",25.7664719,-80.2183905,l4,landmarks/Vice_City/L2147_unnamed_ingame.jpg,landmarks/Vice_City/L2147_unnamed_reallife.jpg
L2148,?,Ocean Beach,Vice Beach,"?, Ocean Beach, Vice Beach",1769.8245,25.939500000000066,"316 Washington Ave, Miami Beach, FL 33139, USA",25.7728134,-80.1347547,,landmarks/Vice_Beach/L2148_unnamed_ingame.jpg,landmarks/Vice_Beach/L2148_unnamed_reallife.jpg
L2149,?,Ocean Beach,Vice Beach,"?, Ocean Beach, Vice Beach",1680.2090660600757,533.4672656002219,"1300 Washington Ave, Miami Beach, FL 33119, USA",25.7845207,-80.1327432,,landmarks/Vice_Beach/L2149_unnamed_ingame.jpg,landmarks/Vice_Beach/L2149_unnamed_reallife.jpg
L2150,Fleeca,Ocean Beach,Vice Beach,"Fleeca, Ocean Beach, Vice Beach",1694.644,44.629999999999995,"830 5th St, Miami Beach, FL 33139, USA",25.7741547,-80.1368832,retail,landmarks/Vice_Beach/L2150_Fleeca_ingame.jpg,landmarks/Vice_Beach/L2150_Fleeca_reallife.jpg
L2151,Frills & Fancy,Ocean Beach,Vice Beach,"Frills & Fancy, Shorefront Ave, Ocean Beach, Vice Beach",1600.7566667349638,543.0017466313664,"1224 Washington Ave, Miami Beach, FL 33139, USA",25.7834843,-80.13240230000001,retail,landmarks/Vice_Beach/L2151_Frills_Fancy_ingame.jpg,landmarks/Vice_Beach/L2151_Frills_Fancy_reallife.jpg
L2152,?,Ocean Beach,Vice Beach,"?, Ocean Beach, Vice Beach",1604.3917343884114,568.9982195703266,"101 Collins Ave, Miami Beach, FL 33139, USA",25.7700071,-80.13374730000001,residential,landmarks/Vice_Beach/L2152_unnamed_ingame.jpg,landmarks/Vice_Beach/L2152_unnamed_reallife.jpg
L2153,?,Ocean Beach,Vice Beach,"?, Ocean Beach, Vice Beach",1661.0971839831805,625.7832788107987,"610 8th St, Miami Beach, FL 33139, USA",25.778137,-80.1343615,residential,landmarks/Vice_Beach/L2153_unnamed_ingame.jpg,landmarks/Vice_Beach/L2153_unnamed_reallife.jpg
L2154,?,Ocean Beach,Vice Beach,"?, Ocean Beach, Vice Beach",1707.3690000000001,1290.6174999999998,"Miami Beach Community Church, 1620 Drexel Ave, Miami Beach, FL 33139, USA",25.7904238,-80.1335677,public,landmarks/Vice_Beach/L2154_unnamed_ingame.jpg,landmarks/Vice_Beach/L2154_unnamed_reallife.jpg
L2155,Lombank,Ocean Beach,Vice Beach,"Lombank, Ocean Beach, Vice Beach",1659.4189999999999,16.289499999999975,"704 1st St, Miami Beach, FL 33139, USA",25.7697111,-80.13544379999999,,landmarks/Vice_Beach/L2155_Lombank_ingame.jpg,landmarks/Vice_Beach/L2155_Lombank_reallife.jpg
L2156,?,Ocean Beach,Vice Beach,"?, Ocean Beach, Vice Beach",1704.169467160211,-119.64390922129053,"11 Washington Ave, Miami Beach, FL 33139, USA",25.7688388,-80.135261,unconfirmed,landmarks/Vice_Beach/L2156_unnamed_ingame.jpg,landmarks/Vice_Beach/L2156_unnamed_reallife.jpg
L2157,?,Ocean Beach,Vice Beach,"?, Ocean Beach, Vice Beach",1706.079,-92.62300000000002,,,,,landmarks/Vice_Beach/L2157_unnamed_ingame.jpg,
L2158,?,Ocean Beach,Vice Beach,"?, Ocean Beach, Vice Beach",1757.579,-82.62300000000005,"42 Collins Ave, Miami Beach, FL 33139, USA",25.7694569,-80.13439699999999,,landmarks/Vice_Beach/L2158_unnamed_ingame.jpg,landmarks/Vice_Beach/L2158_unnamed_reallife.jpg
L2159,?,Ocean Beach,Vice Beach,"?, Ocean Beach, Vice Beach",1794.079,-115.12299999999999,"101 Collins Ave, Miami Beach, FL 33139, USA",25.7700071,-80.13374730000001,,landmarks/Vice_Beach/L2159_unnamed_ingame.jpg,landmarks/Vice_Beach/L2159_unnamed_reallife.jpg
L2160,?,Ocean Beach,Vice Beach,"?, Ocean Beach, Vice Beach",1409.579,419.37699999999995,"101 Collins Ave, Miami Beach, FL 33139, USA",25.7700071,-80.13374730000001,reused,landmarks/Vice_Beach/L2160_unnamed_ingame.jpg,landmarks/Vice_Beach/L2160_unnamed_reallife.jpg
L2161,Pharmacy,Ocean Beach,Vice Beach,"Pharmacy, Ocean Beach, Vice Beach",1464.579,476.87699999999995,"1011 Alton Rd, Miami Beach, FL 33139, USA",25.7807787,-80.1405426,,landmarks/Vice_Beach/L2161_Pharmacy_ingame.jpg,landmarks/Vice_Beach/L2161_Pharmacy_reallife.jpg
L2162,?,Ocean Beach,Vice Beach,"?, Ocean Beach, Vice Beach",1501.579,483.37699999999995,"1000 Lenox Ave, Miami Beach, FL 33139, USA",25.7807433,-80.14007,residential,landmarks/Vice_Beach/L2162_unnamed_ingame.jpg,landmarks/Vice_Beach/L2162_unnamed_reallife.jpg
L2163,?,Ocean Beach,Vice Beach,"?, Ocean Beach, Vice Beach",1539.6821507102657,496.5470131648201,"1200 Washington Ave, Miami Beach, FL 33139, USA",25.7830149,-80.1324851,,landmarks/Vice_Beach/L2163_unnamed_ingame.jpg,landmarks/Vice_Beach/L2163_unnamed_reallife.jpg
L2164,?,,Vice Beach,"?, Vice Beach",,,,,,,landmarks/Vice_Beach/L2164_unnamed_ingame.jpg,
L2165,Bean Machine,Ocean Beach,Vice Beach,"Bean Machine, Ocean Beach, Vice Beach",1632.579,469.87699999999995,"601 Washington Ave, Miami Beach, FL 33139, USA",25.7756488,-80.13363369999999,,landmarks/Vice_Beach/L2165_Bean_Machine_ingame.jpg,landmarks/Vice_Beach/L2165_Bean_Machine_reallife.jpg
L2166,?,Ocean Beach,Vice Beach,"?, Ocean Beach, Vice Beach",1650.4640075290963,591.4904496801643,"730 Pennsylvania Ave, Miami Beach, FL 33139, USA",25.7777892,-80.1342569,,landmarks/Vice_Beach/L2166_unnamed_ingame.jpg,landmarks/Vice_Beach/L2166_unnamed_reallife.jpg
L2167,?,Ocean Beach,Vice Beach,"?, Ocean Beach, Vice Beach",1645.419094176902,629.207050286852,"750 Pennsylvania Ave, Miami Beach, FL 33139, USA",25.7781425,-80.1341712,residential,landmarks/Vice_Beach/L2167_unnamed_ingame.jpg,landmarks/Vice_Beach/L2167_unnamed_reallife.jpg
L2168,?,Ocean Beach,Vice Beach,"?, Ocean Beach, Vice Beach",1691.08,656.627,"1601 Euclid Ave, Miami Beach, FL 33139, USA",25.7892016,-80.135142,unconfirmed,landmarks/Vice_Beach/L2168_unnamed_ingame.jpg,landmarks/Vice_Beach/L2168_unnamed_reallife.jpg
L2169,?,Ocean Beach,Vice Beach,"?, Ocean Beach, Vice Beach",1650.579,674.377,"829 15th St, Miami Beach, FL 33139, USA",25.787632,-80.13714209999999,,landmarks/Vice_Beach/L2169_unnamed_ingame.jpg,landmarks/Vice_Beach/L2169_unnamed_reallife.jpg
L2170,?,Ocean Beach,Vice Beach,"?, Ocean Beach, Vice Beach",,,,,,,landmarks/Vice_Beach/L2170_unnamed_ingame.jpg,
L2171,?,Ocean Beach,Vice Beach,"?, Ocean Beach, Vice Beach",1655.579,703.877,"1439 West Ave, Miami Beach, FL 33139, USA",25.7865762,-80.1420019,,landmarks/Vice_Beach/L2171_unnamed_ingame.jpg,landmarks/Vice_Beach/L2171_unnamed_reallife.jpg
L2172,?,Ocean Beach,Vice Beach,"?, Ocean Beach, Vice Beach",1688.4575,694.899,"1615 Euclid Ave, Miami Beach, FL 33139, USA",25.7896594,-80.1349807,,landmarks/Vice_Beach/L2172_unnamed_ingame.jpg,landmarks/Vice_Beach/L2172_unnamed_reallife.jpg
L2173,Electrical,Ocean Beach,Vice Beach,"Electrical, Ocean Beach, Vice Beach",1689.2359999999999,715.369,"QVQ8+X2H Miami Beach, Florida, USA",25.7899375,-80.13489059999999,,landmarks/Vice_Beach/L2173_Electrical_ingame.jpg,landmarks/Vice_Beach/L2173_Electrical_reallife.jpg
L2174,?,Ocean Beach,Vice Beach,"?, Ocean Beach, Vice Beach",1660.6025,737.4005,"1500 Pennsylvania Ave, Miami Beach, FL 33139, USA",25.7876718,-80.1345748,residential,landmarks/Vice_Beach/L2174_unnamed_ingame.jpg,landmarks/Vice_Beach/L2174_unnamed_reallife.jpg
L2175,?,Ocean Beach,Vice Beach,"?, Ocean Beach, Vice Beach",1698.257,754.996,,,,,landmarks/Vice_Beach/L2175_unnamed_ingame.jpg,
L2176,?,Ocean Beach,Vice Beach,"?, Ocean Beach, Vice Beach",1701.3785,774.9915000000001,,,,,landmarks/Vice_Beach/L2176_unnamed_ingame.jpg,
L2177,?,Ocean Beach,Vice Beach,"?, Ocean Beach, Vice Beach",1704.757,798.23,"1600 Euclid Ave, Miami Beach, FL 33139, USA",25.7892499,-80.1358018,,landmarks/Vice_Beach/L2177_unnamed_ingame.jpg,landmarks/Vice_Beach/L2177_unnamed_reallife.jpg
L2178,Hobbs Milford,Ocean Beach,Vice Beach,"Hobbs Milford, Ocean Beach, Vice Beach",1650.6531067811866,811.1047186257614,"1679 Washington Ave, Miami Beach, FL 33139, USA",25.7920181,-80.1316392,demolished retail,landmarks/Vice_Beach/L2178_Hobbs_Milford_ingame.jpg,landmarks/Vice_Beach/L2178_Hobbs_Milford_reallife.jpg
L2179,?,Ocean Beach,Vice Beach,"?, Ocean Beach, Vice Beach",1714.2931067811867,836.2075050633885,,,,,landmarks/Vice_Beach/L2179_unnamed_ingame.jpg,
L2180,?,Ocean Beach,Vice Beach,"?, Ocean Beach, Vice Beach",1571.1760000000002,1183.187,"836 Española Wy, Miami Beach, FL 33139, USA",25.7866625,-80.1372246,,landmarks/Vice_Beach/L2180_unnamed_ingame.jpg,landmarks/Vice_Beach/L2180_unnamed_reallife.jpg
L2181,Void,Ocean Beach,Vice Beach,"Void, Ocean Beach, Vice Beach",1563.1009999999999,1216.2354999999998,"546 Lincoln Rd, Miami Beach, FL 33139, USA",25.7904421,-80.13417989999999,,landmarks/Vice_Beach/L2181_Void_ingame.jpg,landmarks/Vice_Beach/L2181_Void_reallife.jpg
L2182,?,,Vice Beach,"?, Vice Beach",,,,,,//todo,landmarks/Vice_Beach/L2182_unnamed_ingame.jpg,
L2183,Ocean Beach Pharmacy,,Vice Beach,"Ocean Beach Pharmacy, Vice Beach",1761.314,1281.717,"Lincoln Building, 350 Lincoln Rd, Miami Beach, FL 33139, USA",25.7903484,-80.1316293,,landmarks/Vice_Beach/L2183_Ocean_Beach_Pharmacy_ingame.jpg,landmarks/Vice_Beach/L2183_Ocean_Beach_Pharmacy_reallife.jpg
L2184,?,,Vice Beach,"?, Vice Beach",,,,,,//todo,landmarks/Vice_Beach/L2184_unnamed_ingame.jpg,
L2185,?,,Vice Beach,"?, Vice Beach",,,,,,//todo,landmarks/Vice_Beach/L2185_unnamed_ingame.jpg,
L2186,?,,Vice Beach,"?, Vice Beach",,,,,,//todo,landmarks/Vice_Beach/L2186_unnamed_ingame.jpg,
L2187,Train Tunnel,,Kelly County,"Train Tunnel, Kelly County",-4172.775492756043,4335.353997886661,,,,,,
L2188,Juxta Gallery,Ocean Beach,Vice Beach,"Juxta Gallery, Ocean Beach, Vice Beach",1564.011,1273.841,"1626 Michigan Ave, Miami Beach, FL 33139, USA",25.7900098,-80.1389872,,landmarks/Vice_Beach/L2188_Juxta_Gallery_ingame.jpg,landmarks/Vice_Beach/L2188_Juxta_Gallery_reallife.jpg
L2189,Lickety Split,Ocean Beach,Vice Beach,"Lickety Split, Ocean Beach, Vice Beach",1565.011,1256.091,"1626 Michigan Ave, Miami Beach, FL 33139, USA",25.7900098,-80.1389872,,landmarks/Vice_Beach/L2189_Lickety_Split_ingame.jpg,landmarks/Vice_Beach/L2189_Lickety_Split_reallife.jpg
L2190,?,,Starfish Island,"?, Starfish Island",602.2248364396851,335.90830848252244,,,,l4,landmarks/Starfish_Island/L2190_unnamed_ingame.jpg,
L2191,?,,Starfish Island,"?, Starfish Island",588.9490278822104,455.29348661288077,,,,l4,landmarks/Starfish_Island/L2191_unnamed_ingame.jpg,
L2192,?,,Vice Beach,"?, Vice Beach",,,,,,,landmarks/Vice_Beach/L2192_unnamed_ingame.jpg,
L2193,Pharaoh,Ocean Beach,Vice Beach,"Pharaoh, Ocean Beach, Vice Beach",1779.757,1344.147,,,,,landmarks/Vice_Beach/L2193_Pharaoh_ingame.jpg,
L2194,?,Ocean Beach,Vice Beach,"?, Ocean Beach, Vice Beach",1664.578,1201.422,"710 11th St, Miami Beach, FL 33139, USA",25.7817033,-80.1355725,,landmarks/Vice_Beach/L2194_unnamed_ingame.jpg,landmarks/Vice_Beach/L2194_unnamed_reallife.jpg
L2195,Electrotoke,Ocean Beach,Vice Beach,"Electrotoke, Ocean Beach, Vice Beach",1768.078,1248.672,"1635 Washington Ave, Miami Beach, FL 33139, USA",25.7900163,-80.1316733,,landmarks/Vice_Beach/L2195_Electrotoke_ingame.jpg,landmarks/Vice_Beach/L2195_Electrotoke_reallife.jpg
L2196,?,Washington Beach,Vice Beach,"?, Washington Beach, Vice Beach",1824.69,1736.244,"3127 Indian Creek Dr, Miami Beach, FL 33140, USA",25.8072067,-80.1246551,residential,landmarks/Vice_Beach/L2196_unnamed_ingame.jpg,landmarks/Vice_Beach/L2196_unnamed_reallife.jpg
L2197,?,,Mariana County,"?, Mariana County",-3995.208,-2219.443,,,,,landmarks/Mariana_County/L2197_unnamed_ingame.jpg,
L2198,Train Bridge,,Leonida,"Train Bridge, Leonida",-2773.5860964234125,1693.9846201975402,,,,transportation,,
L2199,?,,Tequesta Retreat,"?, Tequesta Retreat",-297.264,-1158.299,"Mandarin Oriental Parking Garage, 500 Brickell Key Dr, Miami, FL 33131, USA",25.7649907,-80.1853951,,landmarks/Tequesta_Retreat/L2199_unnamed_ingame.jpg,landmarks/Tequesta_Retreat/L2199_unnamed_reallife.jpg
L2200,?,Washington Beach,Vice Beach,"?, Washington Beach, Vice Beach",1971.590401846523,1858.0794030865939,"Soho Beach House, 4385 Collins Ave, Miami Beach, FL 33140, USA",25.8160016,-80.12199009999999,,landmarks/Vice_Beach/L2200_unnamed_ingame.jpg,landmarks/Vice_Beach/L2200_unnamed_reallife.jpg
L2201,?,,Vice Beach,"?, Vice Beach",1631.955,2094.333,,,,,,
L2202,?,,Vice Beach,"?, Vice Beach",1174.955,2374.583,"91st Roundabout, 1101-1131 91st St, Miami Beach, FL 33154, USA",25.877727,-80.1293508,,landmarks/Vice_Beach/L2202_unnamed_ingame.jpg,landmarks/Vice_Beach/L2202_unnamed_reallife.jpg
L2203,?,,Mariana County,"?, Mariana County",-3485.245,-4581.389,,,,,landmarks/Mariana_County/L2203_unnamed_ingame.jpg,
L2204,?,,Mariana County,"?, Mariana County",-3453.0429999999997,-4537.3365,,,,,landmarks/Mariana_County/L2204_unnamed_ingame.jpg,
L2205,?,,Mariana County,"?, Mariana County",-3472.4129999999996,-4445.912,,,,,landmarks/Mariana_County/L2205_unnamed_ingame.jpg,
L2206,?,Goliath,Mariana County,"?, Goliath, Mariana County",-3728.7504002707774,-1448.595386282615,"Titan America Receiving Warehouse, 11000 NW 121st Way, Medley, FL 33178, USA",25.8752906,-80.3724696,industrial l4 unconfirmed,landmarks/Mariana_County/L2206_unnamed_ingame.jpg,landmarks/Mariana_County/L2206_unnamed_reallife.jpg
L2207,?,Ocean Beach,Vice Beach,"?, Ocean Beach, Vice Beach",1908.857607505684,-470.8674766742454,"South Pointe Cafe, 1 Washington Ave, Miami Beach, FL 33139, USA",25.7656324,-80.132595,l4,landmarks/Vice_Beach/L2207_unnamed_ingame.jpg,
L2208,?,Ocean Beach,Vice Beach,"?, Ocean Beach, Vice Beach",1724.097,-408.756,"Smith & Wollensky Miami Beach, 1 Washington Ave, Miami Beach, FL 33139, USA",25.76594,-80.13389649999999,l4 unconfirmed,landmarks/Vice_Beach/L2208_unnamed_ingame.jpg,
L2209,?,Ocean Beach,Vice Beach,"?, Ocean Beach, Vice Beach",2080.253,-538.482,"QV89+F7F Miami Beach, Florida, USA",25.7661875,-80.13182809999999,l4 unconfirmed,landmarks/Vice_Beach/L2209_unnamed_ingame.jpg,
L2210,?,,Catalan Key,"?, Catalan Key",-0.6578860210794346,-1612.5282428510307,"Miami Seaquarium, 4400 Rickenbacker Cswy, Key Biscayne, FL 33149, USA",25.7343245,-80.16499,l6,landmarks/Catalan_Key/L2210_unnamed_ingame.jpg,landmarks/Catalan_Key/L2210_unnamed_reallife.jpg
L2211,?,,Catalan Key,"?, Catalan Key",84.80463494596165,-1624.7031611305006,"Miami Seaquarium, 4400 Rickenbacker Cswy, Key Biscayne, FL 33149, USA",25.7343245,-80.16499,l6,landmarks/Catalan_Key/L2211_unnamed_ingame.jpg,landmarks/Catalan_Key/L2211_unnamed_reallife.jpg
L2212,?,,Catalan Key,"?, Catalan Key",189.485,-1648.6815000000001,"PRJM+JPP Miami, Florida, USA",25.7315875,-80.16567189999999,l6,landmarks/Catalan_Key/L2212_unnamed_ingame.jpg,landmarks/Catalan_Key/L2212_unnamed_reallife.jpg
